OSEBuildingID,BuildingType,PrimaryPropertyType,Address,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ENERGYSTARScore,SteamUse(kBtu),Electricity(kWh),NaturalGas(therms),TotalGHGEmissions,TotalGHGEmissions_log
19572.0,NonResidential,Warehouse,9830 - 40TH AVE S,GREATER DUWAMISH,47.537451,-122.28841249999999,1981,1.0,1.0,30375.0,0.0,30375.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30375.0,Parking,11745.0,73.0,0.0,101367.7031,0.0,3.5704999999999996,1.5195508068830703
22519.0,NonResidential,Retail Store,8532 15th Ave NW,BALLARD,47.6917,-122.37617,1989,1.0,1.0,32810.0,0.0,32810.0,Retail Store,Retail Store,32810.0,Parking,11745.0,66.0,0.0,385776.0,7017.0,46.44,3.85946575468947
760.0,NonResidential,Large Office,1601 Second Avenue,DOWNTOWN,47.61036,-122.34037,1908,1.0,10.0,132998.0,0.0,132998.0,"Office, Retail Store",Office,138257.0,Retail Store,583.3999999999996,97.0,845964.4437500031,657827.3125,0.0,133.8,4.9037921984782065
19864.0,NonResidential,Small- and Mid-Sized Office,2315 Western Avenue,DOWNTOWN,47.61285,-122.34817,1908,1.0,3.0,28800.0,0.0,28800.0,"Non-Refrigerated Warehouse, Office, Other",Office,21600.0,Other,7200.0,50.0,0.0,270780.6875,4211.220215,28.81,3.39484390768998
786.0,NonResidential,Other,2244 6th Avenue S,GREATER DUWAMISH,47.58251,-122.32528,1985,1.0,1.0,66133.0,0.0,66133.0,"Non-Refrigerated Warehouse, Office, Other",Other,60787.0,Office,13805.0,73.0,0.0,1569290.625,9905.890625,89.94,4.510199948396864
23716.0,NonResidential,Supermarket / Grocery Store,9000 Rainier Ave So,SOUTHEAST,47.537451,-122.28841249999999,1959,1.0,1.0,67450.0,0.0,67450.0,Supermarket/Grocery Store,Supermarket/Grocery Store,42760.0,Parking,11745.0,97.0,0.0,604265.625,7810.649902,55.86,4.040592106222854
24701.0,NonResidential,Other,1700 1ST AVE S,GREATER DUWAMISH,47.58787,-122.33365,1935,1.0,2.0,21038.2,0.0,20804.25,"Office, Other - Entertainment/Public Assembly, Restaurant",Other - Entertainment/Public Assembly,14317.0,Restaurant,5120.0,73.0,0.0,227174.0938,2268.460205,17.45,2.915064370486536
24202.0,NonResidential,Warehouse,3440 6th Avenue S,GREATER DUWAMISH,47.57254,-122.32549,1978,1.0,1.0,21755.0,0.0,21755.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,17650.0,Office,2400.0,73.0,0.0,173533.2969,2519.810303,17.51,2.9183111265854063
722.0,NonResidential,Warehouse,2440 6TH AVE S,GREATER DUWAMISH,47.58042,-122.32552,1951,1.0,3.0,98220.0,0.0,98220.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,129420.0,Parking,11745.0,14.0,0.0,1703866.125,6544.97998,75.29,4.334541868102138
23113.0,NonResidential,Medical Office,201 16th Ave. E.,EAST,47.62014,-122.31228,1964,1.0,3.0,399875.050000001,0.0,339128.9,"Medical Office, Other/Specialty Hospital, Outpatient Rehabilitation/Physical Therapy, Parking",Medical Office,339005.65000000026,Parking,95742.6500000001,60.0,0.0,6551398.275000007,65448.83886650005,564.2850000000001,6.3373279806556635
743.0,NonResidential,Laboratory,1208 Eastlake Avenue East,LAKE UNION,47.63079,-122.32693,1999,1.0,4.0,115748.0,18382.0,97366.0,Laboratory,Laboratory,97365.0,Parking,11745.0,73.0,0.0,4956971.0,65448.83886650005,564.2850000000001,6.3373279806556635
24252.0,NonResidential,Medical Office,4500 Sandpoint Way NE,NORTHEAST,47.66169,-122.28841249999999,1984,1.0,4.0,45264.0,17622.0,27642.0,Medical Office,Medical Office,21743.0,Parking,11745.0,14.0,0.0,542007.875,0.0,12.89,2.6311691567662523
20433.0,NonResidential,Other,4505  39th Ave SW,SOUTHWEST,47.56263,-122.3783225,1948,1.0,1.0,41521.0,13124.0,28397.0,"Other - Recreation, Parking, Restaurant",Other - Recreation,26241.0,Parking,13124.0,73.0,0.0,491420.1875,16668.24023,100.21,4.61719756620081
28019.0,NonResidential,Worship Facility,3218 W. Barrett St.,MAGNOLIA / QUEEN ANNE,47.64725,-122.3783225,1953,1.0,2.0,31805.0,0.0,31805.0,Worship Facility,Worship Facility,31805.0,Parking,11745.0,14.0,0.0,119395.8984,12342.87988,68.39,4.239742764911457
26611.0,NonResidential,Medical Office,9245 Rainier Ave S,SOUTHEAST,47.537451,-122.28841249999999,2009,1.0,2.0,25880.0,0.0,25880.0,Medical Office,Medical Office,25880.0,Parking,11745.0,14.0,0.0,529255.6875,1359.079956,19.81,3.035433640405543
660.0,NonResidential,Small- and Mid-Sized Office,1505 5th Ave.,DOWNTOWN,47.61077,-122.3361,1926,1.0,6.0,97720.0,0.0,97720.0,"Data Center, Office, Retail Store",Office,51881.0,Data Center,11999.0,73.0,0.0,726267.625,0.0,17.28,2.905807566026004
144.0,NonResidential,Hotel,1007 First Ave.,DOWNTOWN,47.6048,-122.3368,1906,1.0,5.0,190980.0,0.0,190980.0,"Hotel, Parking",Hotel,190980.0,Parking,19051.0,97.0,0.0,1290419.25,21030.83984,142.39,4.965568190726947
22609.0,NonResidential,Small- and Mid-Sized Office,4209 21st Avenue West,MAGNOLIA / QUEEN ANNE,47.65801,-122.3783225,1994,1.0,4.0,30172.0,0.0,30172.0,Office,Office,30172.0,Parking,11745.0,82.0,0.0,264964.8125,0.0,6.3,1.9878743481543455
767.0,NonResidential,Large Office,1015 3rd Ave,DOWNTOWN,47.60582,-122.33464,1998,1.0,12.450000000000045,293803.0,74481.0,219322.0,"Office, Parking",Office,145491.0,Parking,70603.0,25.0,0.0,5004144.0,0.0,119.03,4.787741711537254
24653.0,NonResidential,Retail Store,100 N 85TH ST,NORTHWEST,47.69061,-122.35731,1953,1.0,1.0,51000.0,0.0,51000.0,Retail Store,Retail Store,51000.0,Parking,11745.0,95.0,0.0,347895.9063,1110.190186,14.17,2.719319793360441
20406.0,NonResidential,Hotel,410 4TH AVE,DOWNTOWN,47.60223,-122.32889,1909,1.0,6.0,35820.0,0.0,35820.0,Hotel,Hotel,35820.0,Parking,11745.0,94.0,0.0,291133.9063,23282.54102,130.58,4.879615031657852
21278.0,NonResidential,Worship Facility,300 W Harrison St,MAGNOLIA / QUEEN ANNE,47.62232,-122.36101,1955,1.0,5.0,31945.0,0.0,31945.0,"Parking, Worship Facility",Worship Facility,31945.0,Parking,583.3999999999996,14.0,0.0,529445.375,0.0,12.59,2.6093342281630525
27145.0,NonResidential,Large Office,719 2nd Ave,DOWNTOWN,47.60331,-122.33389,2000,1.0,6.0,399875.050000001,0.0,339128.9,"Bank Branch, Office, Parking",Office,222807.0,Parking,78049.0,82.0,0.0,3889415.25,0.0,92.52,4.538175317163813
21413.0,NonResidential,Small- and Mid-Sized Office,1000 Fairview Ave N,LAKE UNION,47.62799,-122.33132,1926,1.0,1.0,37740.0,0.0,37740.0,"Office, Parking",Office,37481.0,Parking,583.3999999999996,14.0,0.0,2044020.25,4681.168945,73.48,4.310530632968812
22881.0,NonResidential,Mixed Use Property,3411 THORNDYKE AVE W,MAGNOLIA / QUEEN ANNE,47.65118,-122.3783225,1960,1.0,2.0,57644.0,0.0,57644.0,"Non-Refrigerated Warehouse, Office, Other - Services",Office,20176.0,Other - Services,19440.0,73.0,0.0,466444.8125,5982.25,42.87,3.7812307151781224
334.0,NonResidential,Large Office,2001 - 8th Avenue,DOWNTOWN,47.61578,-122.33726,2009,1.0,12.450000000000045,399875.050000001,88607.50000000001,339128.9,"Office, Parking",Office,339005.65000000026,Parking,95742.6500000001,95.0,0.0,6551398.275000007,8863.726563,229.25,5.439165675135416
554.0,NonResidential,Distribution Center,3601 2ND AVE S,GREATER DUWAMISH,47.57023,-122.33241,1980,1.0,1.0,52613.0,0.0,52613.0,Distribution Center,Distribution Center,59504.0,Parking,11745.0,80.0,0.0,154710.5,5335.860352,32.02,3.497113438491982
20871.0,NonResidential,Small- and Mid-Sized Office,1000 North Northlake Way,LAKE UNION,47.64866,-122.34509,1906,1.0,2.0,21038.2,0.0,20804.25,Office,Office,20500.0,Parking,11745.0,48.0,0.0,375830.3125,438.4500122,11.27,2.50715725872282
21319.0,NonResidential,Small- and Mid-Sized Office,1408 4th Avenue,DOWNTOWN,47.60961,-122.33566,1907,1.0,5.0,35840.0,0.0,35840.0,Office,Office,35840.0,Parking,11745.0,83.0,0.0,211969.4063,8155.110352,48.35,3.8989377658794906
561.0,NonResidential,Large Office,221 Yale Avenue North,LAKE UNION,47.62029,-122.33078,2005,1.0,6.0,336700.0,88607.50000000001,211900.0,"Office, Parking, Retail Store",Office,217977.0,Parking,4569.0,95.0,0.0,2308731.75,0.0,54.92,4.0239220979255546
20532.0,Nonresidential COS,Other,2000 M L King Jr Way S,SOUTHEAST,47.58476,-122.29765,1977,1.0,1.0,36070.0,0.0,36070.0,Other - Recreation,Other - Recreation,66597.0,Parking,11745.0,73.0,0.0,422527.9063,0.0,10.05,2.402430427963762
27891.0,NonResidential,Other,4724 Roosevelt Way NE,NORTHEAST,47.66386,-122.31715,1924,1.0,2.0,21600.0,0.0,21600.0,"Other - Services, Retail Store",Other - Services,32580.0,Retail Store,9650.0,73.0,0.0,475866.5938,0.0,11.32,2.511223958105374
24579.0,NonResidential,Other,3200 1st ave south,GREATER DUWAMISH,47.57507,-122.33349,1916,1.0,1.0,27760.0,0.0,27760.0,"Office, Other, Parking, Retail Store",Other,19715.0,Office,12000.0,73.0,0.0,239294.0938,20171.5293,112.82,4.734618253174978
22801.0,Nonresidential COS,Other,10700 30th Ave NE,NORTH,47.70544,-122.2918,1996,1.0,2.0,29258.0,0.0,29258.0,"Fitness Center/Health Club/Gym, Other - Recreation, Swimming Pool",Other - Recreation,31991.0,Fitness Center/Health Club/Gym,2648.0,73.0,0.0,764531.6875,54783.60547,309.14,5.737023808436003
19559.0,NonResidential,Distribution Center,9860 40th Ave S,GREATER DUWAMISH,47.537451,-122.28841249999999,1967,1.0,1.0,48001.0,0.0,48001.0,Distribution Center,Distribution Center,48001.0,Parking,11745.0,49.0,0.0,173968.2031,15500.71191,86.46,4.471181545984774
39332.0,SPS-District K-12,K-12 School,4800 S. Henderson,SOUTHEAST,47.537451,-122.28841249999999,2009,1.0,2.0,138705.0,0.0,138705.0,K-12 School,K-12 School,138705.0,Parking,11745.0,84.0,0.0,880538.0,19549.02148,124.77,4.834454842059064
837.0,NonResidential,Warehouse,4213 Leary Way NW,Ballard,47.6582,-122.36434,2004,1.0,4.0,87332.0,6458.0,80874.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,87332.0,Parking,11745.0,87.0,0.0,301186.5938,1379.500122,14.49,2.740194654428777
21794.0,NonResidential,K-12 School,2400 11th Ave East,EAST,47.64132,-122.31644,1968,1.0,5.0,43594.0,0.0,43594.0,K-12 School,K-12 School,40809.0,Parking,11745.0,38.0,0.0,370671.8125,12133.12988,73.26,4.307572448748934
20242.0,NonResidential,Hotel,4311 12th Ave NE,NORTHEAST,47.66023,-122.31581,1930,1.0,3.0,21038.2,0.0,20804.25,Hotel,Hotel,20571.0,Parking,11745.0,72.0,0.0,209929.5,0.0,4.99,1.7900914121273581
19873.0,NonResidential,Retail Store,2603 Third Avenue,DOWNTOWN,47.61652,-122.34854,1931,1.0,2.0,26270.0,0.0,26270.0,Retail Store,Retail Store,26270.0,Parking,11745.0,32.0,0.0,311870.0,4963.61377,33.78,3.549042508926137
148.0,SPS-District K-12,K-12 School,5601 4th Ave. N.W.,Ballard,47.6706,-122.36225,1991,1.0,2.0,55513.0,0.0,55513.0,K-12 School,K-12 School,59097.0,Parking,11745.0,93.0,0.0,443602.1875,0.0,10.55,2.446685436967803
20976.0,NonResidential,Warehouse,650 S. Lucile St,GREATER DUWAMISH,47.55374,-122.32498,1977,1.0,1.0,22320.0,0.0,22320.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22320.0,Parking,11745.0,62.0,0.0,128682.7969,0.0,3.5704999999999996,1.5195508068830703
571.0,NonResidential,Distribution Center,7272 W. Marginal Way S.,GREATER DUWAMISH,47.537451,-122.33316,1989,1.0,2.0,98024.0,0.0,98024.0,"Distribution Center, Office",Distribution Center,63896.0,Office,33712.0,94.0,0.0,402414.0,6152.976074,42.25,3.7669972333778885
696.0,NonResidential,Large Office,1100 W Ewing St,MAGNOLIA / QUEEN ANNE,47.65692,-122.37059,1978,1.0,1.0,105100.0,0.0,105100.0,Office,Office,105100.0,Parking,11745.0,14.0,0.0,5175177.5,44203.57031,357.86,5.882932340284521
23277.0,NonResidential,Warehouse,3419 11th Ave. S.W.,GREATER DUWAMISH,47.57279,-122.35066,1906,1.0,1.0,21038.2,0.0,20804.25,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,18700.0,Office,1500.0,73.0,0.0,76438.39844,82.08998871,3.5704999999999996,1.5195508068830703
23071.0,NonResidential,Hospital,Facilities Management MS: B-120,NORTHWEST,47.707374,-122.33689,1966,1.0,1.0,399875.050000001,0.0,339128.9,"Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),339005.65000000026,Parking,95742.6500000001,85.0,0.0,6551398.275000007,65448.83886650005,564.2850000000001,6.3373279806556635
21795.0,NonResidential,Other,2400 11th Ave East,EAST,47.64132,-122.31644,1999,1.0,2.0,85750.0,65640.0,20804.25,"K-12 School, Parking",Parking,65000.0,K-12 School,20000.0,73.0,0.0,196193.7031,13761.79004,77.76,4.366405253770925
20626.0,NonResidential,Distribution Center,3317 6th Avenue South,GREATER DUWAMISH,47.57382,-122.32672,1975,1.0,1.0,49950.0,0.0,49950.0,Distribution Center,Distribution Center,49950.0,Parking,11745.0,77.0,0.0,70038.0,0.0,3.5704999999999996,1.5195508068830703
328.0,NonResidential,Large Office,1600 7th Ave,DOWNTOWN,47.61316,-122.3343,1976,1.0,12.450000000000045,399875.050000001,0.0,339128.9,"Lifestyle Center, Office, Other, Parking, Restaurant",Office,339005.65000000026,Parking,95742.6500000001,89.0,0.0,6551398.275000007,5382.505371,313.3,5.750347943803522
223.0,NonResidential,Retail Store,2600 SW Barton St,DELRIDGE,47.537451,-122.36627,1966,1.0,1.0,64984.0,0.0,64984.0,Retail Store,Retail Store,65425.0,Parking,11745.0,72.0,0.0,766027.8125,3306.090088,35.78,3.604954219176175
23049.0,NonResidential,Other,7739 1st Avenue S,DELRIDGE,47.537451,-122.33733,1963,1.0,1.0,23260.0,0.0,23260.0,"Office, Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",14317.0,Office,10185.0,73.0,0.0,210955.0938,8923.269531,52.41,3.977997994351679
123.64999999999999,NonResidential,K-12 School,8200 Wallingford Ave. N,NORTHWEST,47.68891,-122.33553,1954,1.0,3.0,175015.0,0.0,175015.0,K-12 School,K-12 School,175015.0,Parking,11745.0,95.0,0.0,785386.6875,43150.00781,247.85,5.516850305304563
22579.0,NonResidential,Distribution Center,2601 West Commodore Way,MAGNOLIA / QUEEN ANNE,47.66161,-122.3783225,1968,1.0,1.0,35946.0,0.0,35946.0,"Distribution Center, Office",Distribution Center,31845.0,Office,4101.0,73.0,0.0,88001.0,1692.402466,11.08,2.4915511925066687
360.0,NonResidential,Large Office,401 Fifth Ave.,DOWNTOWN,47.60249,-122.32854,2006,1.0,12.450000000000045,372242.0,52703.0,319539.0,"Office, Parking",Office,319539.0,Parking,52703.0,97.0,0.0,3296889.25,25948.78125,216.24,5.381002733166644
27703.0,NonResidential,Worship Facility,12345 8TH AVE NE,North,47.707374,-122.32084,1961,1.0,2.0,76475.0,0.0,76475.0,"Other - Education, Worship Facility",Worship Facility,45442.0,Other - Education,31033.0,73.0,0.0,168007.2031,11925.72949,67.33,4.224348908792687
539.0,NonResidential,Retail Store,4501 Roosevelt Way NE,NORTHEAST,47.66178,-122.31812,1987,1.0,2.0,69492.0,0.0,69492.0,Retail Store,Retail Store,69800.0,Other,583.3999999999996,97.0,0.0,93482.60156,0.0,3.5704999999999996,1.5195508068830703
424.0,NonResidential,Large Office,1200 6th Avenue,DOWNTOWN,47.60909,-122.33202,1971,1.0,12.450000000000045,399875.050000001,88607.50000000001,339128.9,"Office, Parking",Office,339005.65000000026,Parking,95742.6500000001,74.0,0.0,5685030.0,0.0,135.23,4.9143446337779695
583.0,NonResidential,Warehouse,1201 N. 96th St.,NORTHWEST,47.69814,-122.34295,1948,1.0,2.0,53472.0,0.0,53472.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,46846.0,Office,10033.0,73.0,0.0,111671.8984,5901.310059,34.0,3.5553480614894135
553.0,NonResidential,Distribution Center,3844 1ST AVE S,GREATER DUWAMISH,47.56874,-122.33303,1949,1.0,1.0,101101.0,0.0,101101.0,Distribution Center,Distribution Center,101101.0,Parking,11745.0,14.0,0.0,6383133.0,165.7700043,152.71,5.035067710236841
805.0,NonResidential,Distribution Center,4050 E. Marginal Way South,GREATER DUWAMISH,47.56613,-122.33838,1986,1.0,1.0,399875.050000001,0.0,339128.9,"Distribution Center, Non-Refrigerated Warehouse, Refrigerated Warehouse",Distribution Center,288048.0,Non-Refrigerated Warehouse,83683.0,43.0,0.0,2198679.25,65448.83886650005,455.39,6.1233477071431475
27833.0,NonResidential,Other,1600 East Olive St,EAST,47.61674,-122.31111,1975,1.0,2.0,38879.0,11328.0,27551.0,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,38879.0,Parking,11745.0,73.0,0.0,954597.6875,1145.719971,28.79,3.394172766725191
24089.0,NonResidential,Retail Store,646 S HOLGATE ST,GREATER DUWAMISH,47.58698,-122.32397,1944,1.0,1.0,25880.0,0.0,25880.0,Retail Store,Retail Store,25880.0,Parking,11745.0,97.0,0.0,61659.141209,0.0,3.5704999999999996,1.5195508068830703
23408.0,NonResidential,Hotel,1005 Spring Street,EAST,47.60958,-122.32646,1928,1.0,6.0,35770.0,0.0,35770.0,Hotel,Hotel,35770.0,Parking,11745.0,56.0,0.0,177358.5,20358.32813,112.34,4.730392150741473
27406.0,NonResidential,Mixed Use Property,340 15th Ave E,EAST,47.62164,-122.31238,1947,1.0,2.0,21656.0,0.0,21656.0,"Office, Other - Entertainment/Public Assembly, Other - Public Services, Restaurant, Urgent Care/Clinic/Other Outpatient",Other - Entertainment/Public Assembly,14317.0,Other - Public Services,5561.0,73.0,0.0,212848.2031,8817.339844,51.89,3.9682142850778885
19584.0,NonResidential,Other,8333 55th ave ne,NORTHEAST,47.68541,-122.28841249999999,1928,1.0,3.0,39971.0,0.0,39971.0,"Office, Other, Retail Store, Swimming Pool",Other,36185.0,Retail Store,3142.0,73.0,0.0,1054630.0,65448.83886650005,416.07,6.033254073418364
24012.0,SPS-District K-12,K-12 School,723 S. Concord St.,GREATER DUWAMISH,47.537451,-122.32469,2000,1.0,2.0,64493.0,0.0,64493.0,K-12 School,K-12 School,64493.0,Parking,11745.0,85.0,0.0,489828.3125,3184.696045,28.57,3.3867603338643857
25711.0,NonResidential,Restaurant,614 S MAYNARD AVE S,DOWNTOWN,47.59697,-122.32474,1913,1.0,3.0,28800.0,0.0,28800.0,Restaurant,Office,98210.489089541,Parking,11745.0,73.0,0.0,118085.2969,4970.169922,29.21,3.4081729953985804
717.0,Nonresidential COS,Warehouse,2203 Airport Way S,GREATER DUWAMISH,47.5829,-122.32417,1985,1.0,2.0,145158.0,0.0,145158.0,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,101633.0,Office,48544.0,51.0,0.0,2069794.125,13223.84766,119.46,4.791317747615575
123.64999999999999,NonResidential,Mixed Use Property,921 Terry Ave.,EAST,47.60845,-122.32637,1983,1.0,6.0,99780.0,9341.0,90439.0,"Data Center, Medical Office, Non-Refrigerated Warehouse, Office, Other, Parking",Medical Office,40174.0,Parking,20868.0,73.0,845964.4437500031,2973421.25,0.0,481.97,6.179954539922313
123.64999999999999,Nonresidential COS,Other,1000 Fourth Avenue,DOWNTOWN,47.60649,-122.33297,2004,1.0,11.0,399875.050000001,57000.0,339128.9,"Data Center, Library, Parking",Library,339005.65000000026,Parking,49000.0,73.0,737559.5,5231916.0,0.0,181.38,5.206092422505519
24172.0,NonResidential,Retail Store,9801 Lake City Way NE,NORTH,47.70053,-122.3038,1958,1.0,2.0,21038.2,0.0,20804.25,Retail Store,Retail Store,20738.0,Parking,11745.0,44.0,0.0,154382.4063,0.0,3.67,1.541159071680806
23161.0,NonResidential,Small- and Mid-Sized Office,606 12th Ave S,DOWNTOWN,47.59721,-122.31838,1988,1.0,1.0,45145.0,0.0,45145.0,Office,Office,43813.0,Parking,11745.0,73.0,0.0,150788.7031,7539.680176,43.63,3.7984062786411785
680.0,NonResidential,Small- and Mid-Sized Office,800 Maynard Ave S,GREATER DUWAMISH,47.59554,-122.32471,1925,1.0,4.0,72000.0,0.0,72000.0,Office,Office,72000.0,Parking,11745.0,89.0,0.0,771568.375,965.7600098,23.48,3.1978564576441255
540.0,NonResidential,Warehouse,6136 6th Ave S,GREATER DUWAMISH,47.54769,-122.3251,1966,1.0,1.0,22780.0,0.0,22780.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22780.0,Parking,11745.0,33.0,0.0,117834.5,0.0,3.5704999999999996,1.5195508068830703
313.0,NonResidential,Medical Office,201 Elliott Avenue West,MAGNOLIA / QUEEN ANNE,47.61972,-122.36033,1927,1.0,5.0,190000.0,39000.0,151000.0,"Medical Office, Office",Medical Office,146741.0,Office,9805.0,14.0,0.0,5493974.5,65448.83886650005,564.2850000000001,6.3373279806556635
20525.0,NonResidential,Distribution Center,1911 22nd Avenue S,GREATER DUWAMISH,47.58607,-122.30445,1954,1.0,1.0,23236.0,0.0,23236.0,"Distribution Center, Office, Retail Store",Distribution Center,20736.0,Office,1250.0,73.0,0.0,63685.19922,2165.77002,13.02,2.640484881606444
346.0,NonResidential,Large Office,1000 Second Avenue,DOWNTOWN,47.60567,-122.33511,1986,1.0,12.450000000000045,399875.050000001,88607.50000000001,339128.9,"Office, Parking, Pre-school/Daycare",Office,339005.65000000026,Parking,95742.6500000001,84.0,0.0,6551398.275000007,0.0,171.52,5.150513171779642
20836.0,NonResidential,Large Office,2825 Eastlake AVE E,LAKE UNION,47.6465,-122.3252,1985,1.0,5.0,137738.0,55504.0,82234.0,"Office, Other, Parking",Office,77796.0,Parking,55504.0,62.0,0.0,1378937.875,0.0,32.8,3.520460802488973
23313.0,NonResidential,Small- and Mid-Sized Office,1115 Columbia St,EAST,47.60819,-122.32282,1956,1.0,3.0,21282.0,0.0,21282.0,Office,Office,19658.0,Parking,11745.0,69.0,762542.3125,141670.9063,0.0,62.23,4.146778872070522
21365.0,NonResidential,Medical Office,700 Broadway,EAST,47.60865416,-122.3205904,1963,1.0,3.0,39115.0,0.0,39115.0,Medical Office,Medical Office,50000.0,Parking,11745.0,42.0,0.0,878757.3125,7369.880859,60.04,4.111529386976201
482.0,NonResidential,Large Office,320 Westlake Ave. N.,LAKE UNION,47.62131,-122.33814,2006,1.0,6.0,303103.0,88607.50000000001,193198.0,"Bank Branch, Office, Parking",Office,178628.0,Parking,95742.6500000001,97.0,0.0,2094799.75,3720.090332,69.59,4.256888491407381
20197.0,NonResidential,Worship Facility,6500 52nd Avenue South,SOUTHEAST,47.54362,-122.28841249999999,1965,1.0,2.0,21732.0,0.0,21732.0,Worship Facility,Worship Facility,21732.0,Parking,11745.0,14.0,0.0,140433.5,3812.049805,23.59,3.202339856228101
432.0,Campus,Mixed Use Property,1904 Third Avenue,DOWNTOWN,47.61229,-122.33903,1913,1.0,10.0,258497.0,0.0,258497.0,"Data Center, Office, Parking, Restaurant, Retail Store",Parking,155000.0,Office,95742.6500000001,73.0,845964.4437500031,4946369.5,0.0,418.9,6.040016587690148
22577.0,NonResidential,Distribution Center,1200-1210 West Nickerson st.,MAGNOLIA / QUEEN ANNE,47.65563,-122.37194,1960,1.0,2.0,36498.0,0.0,36498.0,"Distribution Center, Non-Refrigerated Warehouse",Distribution Center,18229.0,Non-Refrigerated Warehouse,17200.0,89.0,0.0,81368.0,2423.842773,14.81,2.7606426512213806
24726.0,NonResidential,Warehouse,1215 E Fir St,CENTRAL,47.60224,-122.31529,1954,1.0,1.0,42000.0,0.0,42000.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,38000.0,Office,4000.0,73.0,0.0,177045.0,14659.28027,82.07,4.41968362585098
27162.0,NonResidential,Supermarket / Grocery Store,4201 SW MORGAN ST,SOUTHWEST,47.54427,-122.3783225,1998,1.0,1.0,33706.0,0.0,33706.0,Supermarket/Grocery Store,Supermarket/Grocery Store,31746.0,Parking,11745.0,22.0,0.0,1620309.625,31591.93555,206.33,5.334311726771412
