OSEBuildingID,BuildingType,PrimaryPropertyType,Address,Neighborhood,Latitude,Longitude,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ENERGYSTARScore,SteamUse(kBtu),Electricity(kWh),NaturalGas(therms),TotalGHGEmissions,TotalGHGEmissions_log,GFA_per_floor,Parking_ratio,Building_age_squared,Is_old_building,Size_floors,Age_size,Age_floors,GFA_sqrt,Floors_squared,Neighborhood_mean,Neighborhood_std,PrimaryPropertyType_mean,PrimaryPropertyType_std
26319.0,SPS-District K-12,K-12 School,3701 S. Kenyon St.,GREATER DUWAMISH,47.537451,-122.2884125,K-12 School,K-12 School,52901.0,Parking,11745.0,75.0,0.0,373387.1875,9663.448242,60.2,4.11414718951828,26450.48677475661,0.0,2025,0,105802.0,2380545.0,90.0,230.0021739027699,4.0,3.5021939623231493,1.2671561408877454,4.017308587795052,1.0064545144201091
24598.0,NonResidential,Refrigerated Warehouse,2250 occidental ave s,GREATER DUWAMISH,47.58217,-122.33263,Refrigerated Warehouse,Refrigerated Warehouse,21870.0,Parking,11745.0,45.0,0.0,314874.0938,0.0,7.49,2.138889000323256,10934.994532502733,0.0,3721,1,43740.0,1334070.0,122.0,147.88509052639486,4.0,3.5021939623231493,1.2671561408877454,2.7782127949745186,0.955303490190547
49701.7,Nonresidential COS,Other,848 7th Ave S,GREATER DUWAMISH,47.59523,-122.32334,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",20983.0,Parking,11745.0,73.0,0.0,233244.0938,989.1200562,10.8,2.468099531471619,21038.178961821042,0.0,49,0,21038.2,147267.4,7.0,145.04551009941673,1.0,3.5021939623231493,1.2671561408877454,4.282175547469136,1.3053288873026805
24604.0,NonResidential,Mixed Use Property,3400 Harbor Ave SW,SOUTHWEST,47.57269,-122.37056,"Office, Other",Office,14452.0,Other,14452.0,73.0,0.0,296590.0,0.0,7.05,2.0856720914304723,7035.1985929602815,0.0,144,0,175880.0,422112.0,60.0,187.55265927200287,25.0,4.034133919996902,1.2680730037486931,4.02240740070352,1.4535352529774157
25745.0,NonResidential,Worship Facility,609 8th Ave,EAST,47.60514,-122.32613,"Office, Other, Worship Facility",Worship Facility,28725.0,Office,4325.0,73.0,815676.125,70317.5,78.81000519,65.05,4.190412030968334,48849.95115004885,0.0,12100,1,48850.0,5373500.0,110.0,221.02036105300343,1.0,4.224068175692096,1.3596665755260893,3.3694042071465256,0.9190492773121226
25659.0,NonResidential,Small- and Mid-Sized Office,119 S. Main Street,DOWNTOWN,47.59979,-122.33318,"Office, Retail Store",Office,32001.0,Retail Store,6685.0,97.0,0.0,153675.7969,1889.849976,13.69,2.6871669901857858,9757.49756062561,0.0,12100,1,156120.0,4293300.0,440.0,197.56011743264378,16.0,4.33905242153749,1.3718571608439065,3.297269669658814,0.9073490338149458
49701.7,NonResidential,Supermarket / Grocery Store,2622 CALIFORNIA AVE SW,SOUTHWEST,47.57984,-122.3783225,Supermarket/Grocery Store,Supermarket/Grocery Store,67263.0,Parking,11745.0,78.0,0.0,2717599.5,54250.36328,352.77,5.868646984461759,67262.93273706727,0.0,49,0,67263.0,470841.0,7.0,259.35111335793414,1.0,4.034133919996902,1.2680730037486931,5.101079265288282,1.0380693811258503
27955.0,SPS-District K-12,K-12 School,2409 22nd Ave. E.,EAST,47.64063,-122.30428,K-12 School,K-12 School,27273.0,Parking,11745.0,90.0,0.0,127941.0,8220.842773,46.7,3.864931397894296,13636.493181753409,0.0,8281,1,54546.0,2481843.0,182.0,165.14539048971363,4.0,4.224068175692096,1.3596665755260893,4.017308587795052,1.0064545144201091
20885.0,NonResidential,Senior Care Community,820 NW 95th Street,BALLARD,47.69875,-122.36725,"Parking, Senior Care Community",Senior Care Community,36000.0,Parking,583.3999999999996,14.0,0.0,1043779.313,65448.83886650005,480.9,6.177736623646287,17317.99134100433,0.8950225198956282,2500,0,69272.0,1731800.0,100.0,186.10749581894868,4.0,3.912910514987732,1.2339019117506258,5.164982346452764,0.927964657415081
19572.0,NonResidential,Warehouse,9830 - 40TH AVE S,GREATER DUWAMISH,47.537451,-122.2884125,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30375.0,Parking,11745.0,73.0,0.0,101367.7031,0.0,3.5705,1.5195508068830703,30374.96962503038,0.0,1225,0,30375.0,1063125.0,35.0,174.28425057933376,1.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
22519.0,NonResidential,Retail Store,8532 15th Ave NW,BALLARD,47.6917,-122.37617,Retail Store,Retail Store,32810.0,Parking,11745.0,66.0,0.0,385776.0,7017.0,46.44,3.85946575468947,32809.96719003281,0.0,729,0,32810.0,885870.0,27.0,181.13530854032848,1.0,3.912910514987732,1.2339019117506258,3.744426120780442,1.2589650944883464
760.0,NonResidential,Large Office,1601 Second Avenue,DOWNTOWN,47.61036,-122.34037,"Office, Retail Store",Office,138257.0,Retail Store,583.3999999999996,97.0,845964.4437500031,657827.3125,0.0,133.8,4.903792198478207,13299.798670020135,0.0,11664,1,1329980.0,14363784.0,1080.0,364.68890852341536,100.0,4.33905242153749,1.3718571608439065,4.929536101732507,0.8692448643013228
19864.0,NonResidential,Small- and Mid-Sized Office,2315 Western Avenue,DOWNTOWN,47.61285,-122.34817,"Non-Refrigerated Warehouse, Office, Other",Office,21600.0,Other,7200.0,50.0,0.0,270780.6875,4211.220215,28.81,3.39484390768998,9599.996800001067,0.0,11664,1,86400.0,3110400.0,324.0,169.7056274847714,9.0,4.33905242153749,1.3718571608439065,3.297269669658814,0.9073490338149458
786.0,NonResidential,Other,2244 6th Avenue S,GREATER DUWAMISH,47.58251,-122.32528,"Non-Refrigerated Warehouse, Office, Other",Other,60787.0,Office,13805.0,73.0,0.0,1569290.625,9905.890625,89.94,4.510199948396864,66132.93386706614,0.0,961,0,66133.0,2050123.0,31.0,257.1633721975196,1.0,3.5021939623231493,1.2671561408877454,4.282175547469136,1.3053288873026805
23716.0,NonResidential,Supermarket / Grocery Store,9000 Rainier Ave So,SOUTHEAST,47.537451,-122.2884125,Supermarket/Grocery Store,Supermarket/Grocery Store,42760.0,Parking,11745.0,97.0,0.0,604265.625,7810.649902,55.86,4.040592106222854,67449.93255006746,0.0,3249,1,67450.0,3844650.0,57.0,259.71137826441105,1.0,3.8364002036202964,1.1819283182974878,5.101079265288282,1.0380693811258503
24701.0,NonResidential,Other,1700 1ST AVE S,GREATER DUWAMISH,47.58787,-122.33365,"Office, Other - Entertainment/Public Assembly, Restaurant",Other - Entertainment/Public Assembly,14317.0,Restaurant,5120.0,73.0,0.0,227174.0938,2268.460205,17.45,2.915064370486536,10519.094740452629,0.0,6561,1,42076.4,1704094.2,162.0,145.04551009941673,4.0,3.5021939623231493,1.2671561408877454,4.282175547469136,1.3053288873026805
24202.0,NonResidential,Warehouse,3440 6th Avenue S,GREATER DUWAMISH,47.57254,-122.32549,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,17650.0,Office,2400.0,73.0,0.0,173533.2969,2519.810303,17.51,2.9183111265854063,21754.978245021757,0.0,1444,0,21755.0,826690.0,38.0,147.49576265099958,1.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
722.0,NonResidential,Warehouse,2440 6TH AVE S,GREATER DUWAMISH,47.58042,-122.32552,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,129420.0,Parking,11745.0,14.0,0.0,1703866.125,6544.97998,75.29,4.334541868102138,32739.989086670303,0.0,4225,1,294660.0,6384300.0,195.0,313.4007019775163,9.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
23113.0,NonResidential,Medical Office,201 16th Ave. E.,EAST,47.62014,-122.31228,"Medical Office, Other/Specialty Hospital, Outpatient Rehabilitation/Physical Therapy, Parking",Medical Office,339005.65000000026,Parking,95742.6500000001,60.0,0.0,6551398.275000007,65448.83886650005,564.2850000000001,6.337327980655664,133291.63890278735,0.0,2704,1,1199625.150000003,20793502.60000005,156.0,632.3567426698327,9.0,4.224068175692096,1.3596665755260893,4.557738771436541,1.3455760875549025
743.0,NonResidential,Laboratory,1208 Eastlake Avenue East,LAKE UNION,47.63079,-122.32693,Laboratory,Laboratory,97365.0,Parking,11745.0,73.0,0.0,4956971.0,65448.83886650005,564.2850000000001,6.337327980655664,28936.99276575181,0.15881051940285093,289,0,462992.0,1967716.0,68.0,340.2175774412604,16.0,4.1935172859006355,1.3505221170910435,5.847399949688335,0.8433223664580146
24252.0,NonResidential,Medical Office,4500 Sandpoint Way NE,NORTHEAST,47.66169,-122.2884125,Medical Office,Medical Office,21743.0,Parking,11745.0,14.0,0.0,542007.875,0.0,12.89,2.6311691567662523,11315.997171000707,0.38931601271674365,1024,0,181056.0,1448448.0,128.0,212.7533783515552,16.0,4.011790676637696,1.2673379379504515,4.557738771436541,1.3455760875549025
20433.0,NonResidential,Other,4505  39th Ave SW,SOUTHWEST,47.56263,-122.3783225,"Other - Recreation, Parking, Restaurant",Other - Recreation,26241.0,Parking,13124.0,73.0,0.0,491420.1875,16668.24023,100.21,4.61719756620081,41520.958479041525,0.31608101923566195,4624,1,41521.0,2823428.0,68.0,203.7670238286853,1.0,4.034133919996902,1.2680730037486931,4.282175547469136,1.3053288873026805
28019.0,NonResidential,Worship Facility,3218 W. Barrett St.,MAGNOLIA / QUEEN ANNE,47.64725,-122.3783225,Worship Facility,Worship Facility,31805.0,Parking,11745.0,14.0,0.0,119395.8984,12342.87988,68.39,4.239742764911457,15902.492048753975,0.0,3969,1,63610.0,2003715.0,126.0,178.33956375409244,4.0,3.935323358003718,1.285361666288839,3.3694042071465256,0.9190492773121226
26611.0,NonResidential,Medical Office,9245 Rainier Ave S,SOUTHEAST,47.537451,-122.2884125,Medical Office,Medical Office,25880.0,Parking,11745.0,14.0,0.0,529255.6875,1359.079956,19.81,3.035433640405543,12939.993530003234,0.0,49,0,51760.0,181160.0,14.0,160.87262041752163,4.0,3.8364002036202964,1.1819283182974878,4.557738771436541,1.3455760875549025
660.0,NonResidential,Small- and Mid-Sized Office,1505 5th Ave.,DOWNTOWN,47.61077,-122.3361,"Data Center, Office, Retail Store",Office,51881.0,Data Center,11999.0,73.0,0.0,726267.625,0.0,17.28,2.905807566026004,16286.663952222674,0.0,8100,1,586320.0,8794800.0,540.0,312.6019833590312,36.0,4.33905242153749,1.3718571608439065,3.297269669658814,0.9073490338149458
144.0,NonResidential,Hotel,1007 First Ave.,DOWNTOWN,47.6048,-122.3368,"Hotel, Parking",Hotel,190980.0,Parking,19051.0,97.0,0.0,1290419.25,21030.83984,142.39,4.965568190726947,38195.99236080152,0.0,12100,1,954900.0,21007800.0,550.0,437.01258563112344,25.0,4.33905242153749,1.3718571608439065,5.200314767144004,1.0251480911591004
22609.0,NonResidential,Small- and Mid-Sized Office,4209 21st Avenue West,MAGNOLIA / QUEEN ANNE,47.65801,-122.3783225,Office,Office,30172.0,Parking,11745.0,82.0,0.0,264964.8125,0.0,6.3,1.9878743481543453,7542.998114250471,0.0,484,0,120688.0,663784.0,88.0,173.70089234082823,16.0,3.935323358003718,1.285361666288839,3.297269669658814,0.9073490338149458
767.0,NonResidential,Large Office,1015 3rd Ave,DOWNTOWN,47.60582,-122.33464,"Office, Parking",Office,145491.0,Parking,70603.0,25.0,0.0,5004144.0,0.0,119.03,4.787741711537254,23598.632642680026,0.25350660136127434,324,0,3657847.3500000127,5288454.0,224.1000000000008,542.035976665756,155.00250000000108,4.33905242153749,1.3718571608439065,4.929536101732507,0.8692448643013228
24653.0,NonResidential,Retail Store,100 N 85TH ST,NORTHWEST,47.69061,-122.35731,Retail Store,Retail Store,51000.0,Parking,11745.0,95.0,0.0,347895.9063,1110.190186,14.17,2.719319793360441,50999.949000051005,0.0,3969,1,51000.0,3213000.0,63.0,225.8317958127243,1.0,3.974065390603938,1.308375369217394,3.744426120780442,1.2589650944883464
20406.0,NonResidential,Hotel,410 4TH AVE,DOWNTOWN,47.60223,-122.32889,Hotel,Hotel,35820.0,Parking,11745.0,94.0,0.0,291133.9063,23282.54102,130.58,4.879615031657852,5969.999005000166,0.0,11449,1,214920.0,3832740.0,642.0,189.26172354705005,36.0,4.33905242153749,1.3718571608439065,5.200314767144004,1.0251480911591004
21278.0,NonResidential,Worship Facility,300 W Harrison St,MAGNOLIA / QUEEN ANNE,47.62232,-122.36101,"Parking, Worship Facility",Worship Facility,31945.0,Parking,583.3999999999996,14.0,0.0,529445.375,0.0,12.59,2.6093342281630525,6388.9987222002555,0.0,3721,1,159725.0,1948645.0,305.0,178.7316424139833,25.0,3.935323358003718,1.285361666288839,3.3694042071465256,0.9190492773121226
27145.0,NonResidential,Large Office,719 2nd Ave,DOWNTOWN,47.60331,-122.33389,"Bank Branch, Office, Parking",Office,222807.0,Parking,78049.0,82.0,0.0,3889415.25,0.0,92.52,4.538175317163813,66645.8305590284,0.0,256,0,2399250.300000006,6398000.800000016,96.0,632.3567426698327,36.0,4.33905242153749,1.3718571608439065,4.929536101732507,0.8692448643013228
21413.0,NonResidential,Small- and Mid-Sized Office,1000 Fairview Ave N,LAKE UNION,47.62799,-122.33132,"Office, Parking",Office,37481.0,Parking,583.3999999999996,14.0,0.0,2044020.25,4681.168945,73.48,4.310530632968812,37739.96226003774,0.0,8100,1,37740.0,3396600.0,90.0,194.26785632214094,1.0,4.1935172859006355,1.3505221170910435,3.297269669658814,0.9073490338149458
22881.0,NonResidential,Mixed Use Property,3411 THORNDYKE AVE W,MAGNOLIA / QUEEN ANNE,47.65118,-122.3783225,"Non-Refrigerated Warehouse, Office, Other - Services",Office,20176.0,Other - Services,19440.0,73.0,0.0,466444.8125,5982.25,42.87,3.7812307151781215,28821.985589007203,0.0,3136,1,115288.0,3228064.0,112.0,240.09164916756268,4.0,3.935323358003718,1.285361666288839,4.02240740070352,1.4535352529774157
334.0,NonResidential,Large Office,2001 - 8th Avenue,DOWNTOWN,47.61578,-122.33726,"Office, Parking",Office,339005.65000000026,Parking,95742.6500000001,95.0,0.0,6551398.275000007,8863.726563,229.25,5.439165675135416,32118.47533184934,0.22158796854111856,49,0,4978444.372500029,2799125.350000007,87.1500000000003,632.3567426698327,155.00250000000108,4.33905242153749,1.3718571608439065,4.929536101732507,0.8692448643013228
554.0,NonResidential,Distribution Center,3601 2ND AVE S,GREATER DUWAMISH,47.57023,-122.33241,Distribution Center,Distribution Center,59504.0,Parking,11745.0,80.0,0.0,154710.5,5335.860352,32.02,3.497113438491982,52612.94738705262,0.0,1296,0,52613.0,1894068.0,36.0,229.37523841949462,1.0,3.5021939623231493,1.2671561408877454,3.3102624225812476,1.205387221548688
20871.0,NonResidential,Small- and Mid-Sized Office,1000 North Northlake Way,LAKE UNION,47.64866,-122.34509,Office,Office,20500.0,Parking,11745.0,48.0,0.0,375830.3125,438.4500122,11.27,2.50715725872282,10519.094740452629,0.0,12100,1,42076.4,2314202.0,220.0,145.04551009941673,4.0,4.1935172859006355,1.3505221170910435,3.297269669658814,0.9073490338149458
21319.0,NonResidential,Small- and Mid-Sized Office,1408 4th Avenue,DOWNTOWN,47.60961,-122.33566,Office,Office,35840.0,Parking,11745.0,83.0,0.0,211969.4063,8155.110352,48.35,3.8989377658794906,7167.998566400286,0.0,11881,1,179200.0,3906560.0,545.0,189.31455305918772,25.0,4.33905242153749,1.3718571608439065,3.297269669658814,0.9073490338149458
561.0,NonResidential,Large Office,221 Yale Avenue North,LAKE UNION,47.62029,-122.33078,"Office, Parking, Retail Store",Office,217977.0,Parking,4569.0,95.0,0.0,2308731.75,0.0,54.92,4.0239220979255546,56116.65731389045,0.2631645381637566,121,0,2020200.0,3703700.0,66.0,580.2585630561604,36.0,4.1935172859006355,1.3505221170910435,4.929536101732507,0.8692448643013228
20532.0,Nonresidential COS,Other,2000 M L King Jr Way S,SOUTHEAST,47.58476,-122.29765,Other - Recreation,Other - Recreation,66597.0,Parking,11745.0,73.0,0.0,422527.9063,0.0,10.05,2.402430427963762,36069.96393003607,0.0,1521,0,36070.0,1406730.0,39.0,189.9210362229524,1.0,3.8364002036202964,1.1819283182974878,4.282175547469136,1.3053288873026805
27891.0,NonResidential,Other,4724 Roosevelt Way NE,NORTHEAST,47.66386,-122.31715,"Other - Services, Retail Store",Other - Services,32580.0,Retail Store,9650.0,73.0,0.0,475866.5938,0.0,11.32,2.511223958105374,10799.9946000027,0.0,8464,1,43200.0,1987200.0,184.0,146.9693845669907,4.0,4.011790676637696,1.2673379379504515,4.282175547469136,1.3053288873026805
24579.0,NonResidential,Other,3200 1st ave south,GREATER DUWAMISH,47.57507,-122.33349,"Office, Other, Parking, Retail Store",Other,19715.0,Office,12000.0,73.0,0.0,239294.0938,20171.5293,112.82,4.734618253174978,27759.97224002776,0.0,10000,1,27760.0,2776000.0,100.0,166.61332479726823,1.0,3.5021939623231493,1.2671561408877454,4.282175547469136,1.3053288873026805
22801.0,Nonresidential COS,Other,10700 30th Ave NE,NORTH,47.70544,-122.2918,"Fitness Center/Health Club/Gym, Other - Recreation, Swimming Pool",Other - Recreation,31991.0,Fitness Center/Health Club/Gym,2648.0,73.0,0.0,764531.6875,54783.60547,309.14,5.737023808436003,14628.992685503656,0.0,400,0,58516.0,585160.0,40.0,171.04970037974343,4.0,3.599443475627612,1.2975374912774322,4.282175547469136,1.3053288873026805
19559.0,NonResidential,Distribution Center,9860 40th Ave S,GREATER DUWAMISH,47.537451,-122.2884125,Distribution Center,Distribution Center,48001.0,Parking,11745.0,49.0,0.0,173968.2031,15500.71191,86.46,4.471181545984774,48000.951999048004,0.0,2401,0,48001.0,2352049.0,49.0,219.09130516750318,1.0,3.5021939623231493,1.2671561408877454,3.3102624225812476,1.205387221548688
39332.0,SPS-District K-12,K-12 School,4800 S. Henderson,SOUTHEAST,47.537451,-122.2884125,K-12 School,K-12 School,138705.0,Parking,11745.0,84.0,0.0,880538.0,19549.02148,124.77,4.834454842059064,69352.46532376733,0.0,49,0,277410.0,970935.0,14.0,372.4312017003946,4.0,3.8364002036202964,1.1819283182974878,4.017308587795052,1.0064545144201091
837.0,NonResidential,Warehouse,4213 Leary Way NW,Ballard,47.6582,-122.36434,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,87332.0,Parking,11745.0,87.0,0.0,301186.5938,1379.500122,14.49,2.740194654428777,21832.994541751363,0.07394769385707475,144,0,349328.0,1047984.0,48.0,295.5198808879024,16.0,2.66792599886947,0.6280689582331145,3.105404464515096,1.1998106393931918
21794.0,NonResidential,K-12 School,2400 11th Ave East,EAST,47.64132,-122.31644,K-12 School,K-12 School,40809.0,Parking,11745.0,38.0,0.0,370671.8125,12133.12988,73.26,4.307572448748934,8718.798256240349,0.0,2304,0,217970.0,2092512.0,240.0,208.7917622896076,25.0,4.224068175692096,1.3596665755260893,4.017308587795052,1.0064545144201091
20242.0,NonResidential,Hotel,4311 12th Ave NE,NORTHEAST,47.66023,-122.31581,Hotel,Hotel,20571.0,Parking,11745.0,72.0,0.0,209929.5,0.0,4.99,1.790091412127358,7012.730995756335,0.0,7396,1,63114.600000000006,1809285.2,258.0,145.04551009941673,9.0,4.011790676637696,1.2673379379504515,5.200314767144004,1.0251480911591004
19873.0,NonResidential,Retail Store,2603 Third Avenue,DOWNTOWN,47.61652,-122.34854,Retail Store,Retail Store,26270.0,Parking,11745.0,32.0,0.0,311870.0,4963.61377,33.78,3.549042508926137,13134.993432503283,0.0,7225,1,52540.0,2232950.0,170.0,162.08022704821215,4.0,4.33905242153749,1.3718571608439065,3.744426120780442,1.2589650944883464
148.0,SPS-District K-12,K-12 School,5601 4th Ave. N.W.,Ballard,47.6706,-122.36225,K-12 School,K-12 School,59097.0,Parking,11745.0,93.0,0.0,443602.1875,0.0,10.55,2.446685436967803,27756.486121756938,0.0,625,0,111026.0,1387825.0,50.0,235.61196913569566,4.0,2.66792599886947,0.6280689582331145,4.017308587795052,1.0064545144201091
20976.0,NonResidential,Warehouse,650 S. Lucile St,GREATER DUWAMISH,47.55374,-122.32498,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22320.0,Parking,11745.0,62.0,0.0,128682.7969,0.0,3.5705,1.5195508068830703,22319.977680022323,0.0,1521,0,22320.0,870480.0,39.0,149.3987951758648,1.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
571.0,NonResidential,Distribution Center,7272 W. Marginal Way S.,GREATER DUWAMISH,47.537451,-122.33316,"Distribution Center, Office",Distribution Center,63896.0,Office,33712.0,94.0,0.0,402414.0,6152.976074,42.25,3.766997233377889,49011.97549401225,0.0,729,0,196048.0,2646648.0,54.0,313.0878470972644,4.0,3.5021939623231493,1.2671561408877454,3.3102624225812476,1.205387221548688
696.0,NonResidential,Large Office,1100 W Ewing St,MAGNOLIA / QUEEN ANNE,47.65692,-122.37059,Office,Office,105100.0,Parking,11745.0,14.0,0.0,5175177.5,44203.57031,357.86,5.882932340284521,105099.89490010511,0.0,1444,0,105100.0,3993800.0,38.0,324.19130154894657,1.0,3.935323358003718,1.285361666288839,4.929536101732507,0.8692448643013228
23277.0,NonResidential,Warehouse,3419 11th Ave. S.W.,GREATER DUWAMISH,47.57279,-122.35066,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,18700.0,Office,1500.0,73.0,0.0,76438.39844,82.08998871,3.5705,1.5195508068830703,21038.178961821042,0.0,12100,1,21038.2,2314202.0,110.0,145.04551009941673,1.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
23071.0,NonResidential,Hospital,Facilities Management MS: B-120,NORTHWEST,47.707374,-122.33689,"Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),339005.65000000026,Parking,95742.6500000001,85.0,0.0,6551398.275000007,65448.83886650005,564.2850000000001,6.337327980655664,399874.65012535086,0.0,2500,0,399875.050000001,19993752.50000005,50.0,632.3567426698327,1.0,3.974065390603938,1.308375369217394,5.820845855743598,1.3664832591275247
21795.0,NonResidential,Other,2400 11th Ave East,EAST,47.64132,-122.31644,"K-12 School, Parking",Parking,65000.0,K-12 School,20000.0,73.0,0.0,196193.7031,13761.79004,77.76,4.366405253770925,42874.97856251072,0.7654810495537554,289,0,171500.0,1457750.0,34.0,292.8310092869264,4.0,4.224068175692096,1.3596665755260893,4.282175547469136,1.3053288873026805
20626.0,NonResidential,Distribution Center,3317 6th Avenue South,GREATER DUWAMISH,47.57382,-122.32672,Distribution Center,Distribution Center,49950.0,Parking,11745.0,77.0,0.0,70038.0,0.0,3.5705,1.5195508068830703,49949.950050049956,0.0,1681,0,49950.0,2047950.0,41.0,223.4949663862701,1.0,3.5021939623231493,1.2671561408877454,3.3102624225812476,1.205387221548688
328.0,NonResidential,Large Office,1600 7th Ave,DOWNTOWN,47.61316,-122.3343,"Lifestyle Center, Office, Other, Parking, Restaurant",Office,339005.65000000026,Parking,95742.6500000001,89.0,0.0,6551398.275000007,5382.505371,313.3,5.750347943803522,32118.47533184934,0.0,1600,0,4978444.372500029,15995002.00000004,498.00000000000176,632.3567426698327,155.00250000000108,4.33905242153749,1.3718571608439065,4.929536101732507,0.8692448643013228
223.0,NonResidential,Retail Store,2600 SW Barton St,DELRIDGE,47.537451,-122.36627,Retail Store,Retail Store,65425.0,Parking,11745.0,72.0,0.0,766027.8125,3306.090088,35.78,3.604954219176175,64983.93501606499,0.0,2500,0,64984.0,3249200.0,50.0,254.9195951667898,1.0,3.9847199175552697,1.240497105330465,3.744426120780442,1.2589650944883464
23049.0,NonResidential,Other,7739 1st Avenue S,DELRIDGE,47.537451,-122.33733,"Office, Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",14317.0,Office,10185.0,73.0,0.0,210955.0938,8923.269531,52.41,3.977997994351679,23259.976740023263,0.0,2809,1,23260.0,1232780.0,53.0,152.51229458637098,1.0,3.9847199175552697,1.240497105330465,4.282175547469136,1.3053288873026805
